Feature,Mean_Absolute_SHAP
cat__record_id_layoff_01353,0.0
cat__record_id_layoff_01352,0.0
cat__record_id_layoff_01351,0.0
cat__record_id_layoff_01350,0.0
cat__record_id_layoff_01349,0.0
cat__record_id_layoff_01347,0.0
cat__record_id_layoff_01346,0.0
cat__record_id_layoff_01345,0.0
cat__record_id_layoff_01344,0.0
cat__record_id_layoff_01343,0.0
cat__record_id_layoff_01342,0.0
cat__record_id_layoff_01386,0.0
cat__record_id_layoff_01340,0.0
cat__record_id_layoff_01339,0.0
cat__record_id_layoff_01338,0.0
cat__record_id_layoff_01337,0.0
cat__record_id_layoff_01336,0.0
cat__record_id_layoff_01335,0.0
cat__record_id_layoff_01334,0.0
cat__record_id_layoff_01333,0.0
cat__record_id_layoff_01332,0.0
cat__record_id_layoff_01331,0.0
cat__record_id_layoff_01328,0.0
cat__record_id_layoff_01327,0.0
cat__record_id_layoff_01341,0.0
cat__record_id_layoff_01385,0.0
cat__record_id_layoff_01384,0.0
cat__record_id_layoff_01383,0.0
cat__record_id_layoff_01381,0.0
cat__record_id_layoff_01380,0.0
cat__record_id_layoff_01379,0.0
cat__record_id_layoff_01378,0.0
cat__record_id_layoff_01377,0.0
cat__record_id_layoff_01376,0.0
cat__record_id_layoff_01375,0.0
cat__record_id_layoff_01374,0.0
cat__record_id_layoff_01372,0.0
cat__record_id_layoff_01355,0.0
cat__record_id_layoff_01369,0.0
cat__record_id_layoff_01368,0.0
cat__record_id_layoff_01367,0.0
cat__record_id_layoff_01366,0.0
cat__record_id_layoff_01365,0.0
cat__record_id_layoff_01364,0.0
cat__record_id_layoff_01363,0.0
cat__record_id_layoff_01361,0.0
cat__record_id_layoff_01360,0.0
cat__record_id_layoff_01359,0.0
cat__record_id_layoff_01357,0.0
cat__record_id_layoff_01356,0.0
cat__record_id_layoff_01371,0.0
cat__record_id_layoff_01546,0.0
cat__record_id_layoff_01545,0.0
cat__record_id_layoff_01544,0.0
cat__record_id_layoff_01543,0.0
cat__record_id_layoff_01542,0.0
cat__record_id_layoff_01541,0.0
cat__record_id_layoff_01540,0.0
cat__record_id_layoff_01539,0.0
cat__record_id_layoff_01537,0.0
cat__record_id_layoff_01536,0.0
cat__record_id_layoff_01535,0.0
cat__record_id_layoff_01534,0.0
cat__record_id_layoff_01453,0.0
cat__record_id_layoff_01531,0.0
cat__record_id_layoff_01530,0.0
cat__record_id_layoff_01529,0.0
cat__record_id_layoff_01528,0.0
cat__record_id_layoff_01527,0.0
cat__record_id_layoff_01526,0.0
cat__record_id_layoff_01525,0.0
cat__record_id_layoff_01524,0.0
cat__record_id_layoff_01523,0.0
cat__record_id_layoff_01521,0.0
cat__record_id_layoff_01520,0.0
cat__record_id_layoff_01519,0.0
cat__record_id_layoff_01532,0.0
cat__record_id_layoff_01576,0.0
cat__record_id_layoff_01575,0.0
cat__record_id_layoff_01574,0.0
cat__record_id_layoff_01573,0.0
cat__record_id_layoff_01571,0.0
cat__record_id_layoff_01570,0.0
cat__record_id_layoff_01568,0.0
cat__record_id_layoff_01567,0.0
cat__record_id_layoff_01566,0.0
cat__record_id_layoff_01565,0.0
cat__record_id_layoff_01564,0.0
cat__record_id_layoff_01563,0.0
cat__record_id_layoff_01547,0.0
cat__record_id_layoff_01561,0.0
cat__record_id_layoff_01559,0.0
cat__record_id_layoff_01558,0.0
cat__record_id_layoff_01557,0.0
cat__record_id_layoff_01556,0.0
cat__record_id_layoff_01555,0.0
cat__record_id_layoff_01553,0.0
cat__record_id_layoff_01552,0.0
cat__record_id_layoff_01551,0.0
cat__record_id_layoff_01550,0.0
cat__record_id_layoff_01549,0.0
cat__record_id_layoff_01548,0.0
cat__record_id_layoff_01562,0.0
cat__record_id_layoff_01483,0.0
cat__record_id_layoff_01482,0.0
cat__record_id_layoff_01481,0.0
cat__record_id_layoff_01480,0.0
cat__record_id_layoff_01479,0.0
cat__record_id_layoff_01478,0.0
cat__record_id_layoff_01476,0.0
cat__record_id_layoff_01474,0.0
cat__record_id_layoff_01472,0.0
cat__record_id_layoff_01471,0.0
cat__record_id_layoff_01470,0.0
cat__record_id_layoff_01469,0.0
cat__record_id_layoff_01518,0.0
cat__record_id_layoff_01467,0.0
cat__record_id_layoff_01466,0.0
cat__record_id_layoff_01465,0.0
cat__record_id_layoff_01464,0.0
cat__record_id_layoff_01463,0.0
cat__record_id_layoff_01462,0.0
cat__record_id_layoff_01460,0.0
cat__record_id_layoff_01458,0.0
cat__record_id_layoff_01457,0.0
cat__record_id_layoff_01456,0.0
cat__record_id_layoff_01455,0.0
cat__record_id_layoff_01454,0.0
cat__record_id_layoff_01468,0.0
cat__record_id_layoff_01517,0.0
cat__record_id_layoff_01516,0.0
cat__record_id_layoff_01515,0.0
cat__record_id_layoff_01514,0.0
cat__record_id_layoff_01513,0.0
cat__record_id_layoff_01512,0.0
cat__record_id_layoff_01511,0.0
cat__record_id_layoff_01510,0.0
cat__record_id_layoff_01509,0.0
cat__record_id_layoff_01508,0.0
cat__record_id_layoff_01507,0.0
cat__record_id_layoff_01505,0.0
cat__record_id_layoff_01484,0.0
cat__record_id_layoff_01502,0.0
cat__record_id_layoff_01501,0.0
cat__record_id_layoff_01500,0.0
cat__record_id_layoff_01499,0.0
cat__record_id_layoff_01498,0.0
cat__record_id_layoff_01497,0.0
cat__record_id_layoff_01494,0.0
cat__record_id_layoff_01492,0.0
cat__record_id_layoff_01489,0.0
cat__record_id_layoff_01488,0.0
cat__record_id_layoff_01487,0.0
cat__record_id_layoff_01485,0.0
cat__record_id_layoff_01503,0.0
cat__record_id_layoff_01163,0.0
cat__record_id_layoff_01162,0.0
cat__record_id_layoff_01161,0.0
cat__record_id_layoff_01160,0.0
cat__record_id_layoff_01159,0.0
cat__record_id_layoff_01157,0.0
cat__record_id_layoff_01156,0.0
cat__record_id_layoff_01155,0.0
cat__record_id_layoff_01153,0.0
cat__record_id_layoff_01152,0.0
cat__record_id_layoff_01149,0.0
cat__record_id_layoff_01148,0.0
cat__record_id_layoff_01326,0.0
cat__record_id_layoff_01145,0.0
cat__record_id_layoff_01144,0.0
cat__record_id_layoff_01142,0.0
cat__record_id_layoff_01141,0.0
cat__record_id_layoff_01140,0.0
cat__record_id_layoff_01139,0.0
cat__record_id_layoff_01138,0.0
cat__record_id_layoff_01137,0.0
cat__record_id_layoff_01136,0.0
cat__record_id_layoff_01135,0.0
cat__record_id_layoff_01134,0.0
cat__record_id_layoff_01131,0.0
cat__record_id_layoff_01146,0.0
cat__record_id_layoff_01194,0.0
cat__record_id_layoff_01193,0.0
cat__record_id_layoff_01192,0.0
cat__record_id_layoff_01191,0.0
cat__record_id_layoff_01190,0.0
cat__record_id_layoff_01189,0.0
cat__record_id_layoff_01188,0.0
cat__record_id_layoff_01187,0.0
cat__record_id_layoff_01186,0.0
cat__record_id_layoff_01185,0.0
cat__record_id_layoff_01183,0.0
cat__record_id_layoff_01182,0.0
cat__record_id_layoff_01164,0.0
cat__record_id_layoff_01180,0.0
cat__record_id_layoff_01178,0.0
cat__record_id_layoff_01177,0.0
cat__record_id_layoff_01174,0.0
cat__record_id_layoff_01173,0.0
cat__record_id_layoff_01172,0.0
cat__record_id_layoff_01171,0.0
cat__record_id_layoff_01169,0.0
cat__record_id_layoff_01168,0.0
cat__record_id_layoff_01167,0.0
cat__record_id_layoff_01166,0.0
cat__record_id_layoff_01165,0.0
cat__record_id_layoff_01181,0.0
cat__record_id_layoff_01091,0.0
cat__record_id_layoff_01090,0.0
cat__record_id_layoff_01089,0.0
cat__record_id_layoff_01088,0.0
cat__record_id_layoff_01086,0.0
cat__record_id_layoff_01085,0.0
cat__record_id_layoff_01084,0.0
cat__record_id_layoff_01083,0.0
cat__record_id_layoff_01082,0.0
cat__record_id_layoff_01081,0.0
cat__record_id_layoff_01079,0.0
cat__record_id_layoff_01078,0.0
cat__record_id_layoff_01130,0.0
cat__record_id_layoff_01075,0.0
cat__record_id_layoff_01074,0.0
cat__record_id_layoff_01073,0.0
cat__record_id_layoff_01072,0.0
cat__record_id_layoff_01068,0.0
cat__record_id_layoff_01067,0.0
cat__record_id_layoff_01066,0.0
cat__record_id_layoff_01065,0.0
cat__record_id_layoff_01064,0.0
cat__record_id_layoff_01063,0.0
cat__record_id_layoff_01062,0.0
cat__record_id_layoff_01061,0.0
cat__record_id_layoff_01077,0.0
cat__record_id_layoff_01128,0.0
cat__record_id_layoff_01127,0.0
cat__record_id_layoff_01126,0.0
cat__record_id_layoff_01123,0.0
cat__record_id_layoff_01122,0.0
cat__record_id_layoff_01120,0.0
cat__record_id_layoff_01119,0.0
cat__record_id_layoff_01118,0.0
cat__record_id_layoff_01117,0.0
cat__record_id_layoff_01114,0.0
cat__record_id_layoff_01112,0.0
cat__record_id_layoff_01111,0.0
cat__record_id_layoff_01092,0.0
cat__record_id_layoff_01108,0.0
cat__record_id_layoff_01107,0.0
cat__record_id_layoff_01106,0.0
cat__record_id_layoff_01102,0.0
cat__record_id_layoff_01101,0.0
cat__record_id_layoff_01099,0.0
cat__record_id_layoff_01098,0.0
cat__record_id_layoff_01097,0.0
cat__record_id_layoff_01096,0.0
cat__record_id_layoff_01095,0.0
cat__record_id_layoff_01094,0.0
cat__record_id_layoff_01093,0.0
cat__record_id_layoff_01110,0.0
cat__record_id_layoff_01292,0.0
cat__record_id_layoff_01291,0.0
cat__record_id_layoff_01290,0.0
cat__record_id_layoff_01289,0.0
cat__record_id_layoff_01287,0.0
cat__record_id_layoff_01286,0.0
cat__record_id_layoff_01285,0.0
cat__record_id_layoff_01284,0.0
cat__record_id_layoff_01283,0.0
cat__record_id_layoff_01282,0.0
cat__record_id_layoff_01280,0.0
cat__record_id_layoff_01279,0.0
cat__record_id_layoff_01195,0.0
cat__record_id_layoff_01277,0.0
cat__record_id_layoff_01276,0.0
cat__record_id_layoff_01275,0.0
cat__record_id_layoff_01274,0.0
cat__record_id_layoff_01273,0.0
cat__record_id_layoff_01272,0.0
cat__record_id_layoff_01271,0.0
cat__record_id_layoff_01270,0.0
cat__record_id_layoff_01269,0.0
cat__record_id_layoff_01267,0.0
cat__record_id_layoff_01266,0.0
cat__record_id_layoff_01265,0.0
cat__record_id_layoff_01278,0.0
cat__record_id_layoff_01324,0.0
cat__record_id_layoff_01323,0.0
cat__record_id_layoff_01322,0.0
cat__record_id_layoff_01321,0.0
cat__record_id_layoff_01320,0.0
cat__record_id_layoff_01319,0.0
cat__record_id_layoff_01317,0.0
cat__record_id_layoff_01315,0.0
cat__record_id_layoff_01314,0.0
cat__record_id_layoff_01313,0.0
cat__record_id_layoff_01311,0.0
cat__record_id_layoff_01310,0.0
cat__record_id_layoff_01293,0.0
cat__record_id_layoff_01308,0.0
cat__record_id_layoff_01307,0.0
cat__record_id_layoff_01306,0.0
cat__record_id_layoff_01305,0.0
cat__record_id_layoff_01304,0.0
cat__record_id_layoff_01302,0.0
cat__record_id_layoff_01301,0.0
cat__record_id_layoff_01300,0.0
cat__record_id_layoff_01299,0.0
cat__record_id_layoff_01298,0.0
cat__record_id_layoff_01296,0.0
cat__record_id_layoff_01294,0.0
cat__record_id_layoff_01309,0.0
cat__record_id_layoff_01226,0.0
cat__record_id_layoff_01225,0.0
cat__record_id_layoff_01224,0.0
cat__record_id_layoff_01223,0.0
cat__record_id_layoff_01222,0.0
cat__record_id_layoff_01221,0.0
cat__record_id_layoff_01220,0.0
cat__record_id_layoff_01217,0.0
cat__record_id_layoff_01216,0.0
cat__record_id_layoff_01214,0.0
cat__record_id_layoff_01213,0.0
cat__record_id_layoff_01212,0.0
cat__record_id_layoff_01262,0.0
cat__record_id_layoff_01208,0.0
cat__record_id_layoff_01207,0.0
cat__record_id_layoff_01206,0.0
cat__record_id_layoff_01204,0.0
cat__record_id_layoff_01203,0.0
cat__record_id_layoff_01202,0.0
cat__record_id_layoff_01201,0.0
cat__record_id_layoff_01200,0.0
cat__record_id_layoff_01199,0.0
cat__record_id_layoff_01198,0.0
cat__record_id_layoff_01197,0.0
cat__record_id_layoff_01196,0.0
cat__record_id_layoff_01209,0.0
cat__record_id_layoff_01261,0.0
cat__record_id_layoff_01260,0.0
cat__record_id_layoff_01258,0.0
cat__record_id_layoff_01256,0.0
cat__record_id_layoff_01255,0.0
cat__record_id_layoff_01252,0.0
cat__record_id_layoff_01250,0.0
cat__record_id_layoff_01249,0.0
cat__record_id_layoff_01248,0.0
cat__record_id_layoff_01247,0.0
cat__record_id_layoff_01246,0.0
cat__record_id_layoff_01245,0.0
cat__record_id_layoff_01227,0.0
cat__record_id_layoff_01243,0.0
cat__record_id_layoff_01242,0.0
cat__record_id_layoff_01241,0.0
cat__record_id_layoff_01239,0.0
cat__record_id_layoff_01238,0.0
cat__record_id_layoff_01236,0.0
cat__record_id_layoff_01234,0.0
cat__record_id_layoff_01233,0.0
cat__record_id_layoff_01232,0.0
cat__record_id_layoff_01231,0.0
cat__record_id_layoff_01230,0.0
cat__record_id_layoff_01228,0.0
cat__record_id_layoff_01244,0.0
cat__record_id_layoff_01925,0.0
cat__record_id_layoff_01923,0.0
cat__record_id_layoff_01922,0.0
cat__record_id_layoff_01921,0.0
cat__record_id_layoff_01920,0.0
cat__record_id_layoff_01919,0.0
cat__record_id_layoff_01918,0.0
cat__record_id_layoff_01915,0.0
cat__record_id_layoff_01914,0.0
cat__record_id_layoff_01913,0.0
cat__record_id_layoff_01912,0.0
cat__record_id_layoff_01911,0.0
cat__record_id_layoff_01577,0.0
cat__record_id_layoff_01908,0.0
cat__record_id_layoff_01907,0.0
cat__record_id_layoff_01906,0.0
cat__record_id_layoff_01905,0.0
cat__record_id_layoff_01904,0.0
cat__record_id_layoff_01903,0.0
cat__record_id_layoff_01902,0.0
cat__record_id_layoff_01901,0.0
cat__record_id_layoff_01900,0.0
cat__record_id_layoff_01899,0.0
cat__record_id_layoff_01898,0.0
cat__record_id_layoff_01895,0.0
cat__record_id_layoff_01910,0.0
cat__record_id_layoff_01955,0.0
cat__record_id_layoff_01954,0.0
cat__record_id_layoff_01953,0.0
cat__record_id_layoff_01951,0.0
cat__record_id_layoff_01950,0.0
cat__record_id_layoff_01949,0.0
cat__record_id_layoff_01948,0.0
cat__record_id_layoff_01947,0.0
cat__record_id_layoff_01946,0.0
cat__record_id_layoff_01945,0.0
cat__record_id_layoff_01944,0.0
cat__record_id_layoff_01943,0.0
cat__record_id_layoff_01926,0.0
cat__record_id_layoff_01941,0.0
cat__record_id_layoff_01940,0.0
cat__record_id_layoff_01939,0.0
cat__record_id_layoff_01937,0.0
cat__record_id_layoff_01936,0.0
cat__record_id_layoff_01934,0.0
cat__record_id_layoff_01933,0.0
cat__record_id_layoff_01932,0.0
cat__record_id_layoff_01931,0.0
cat__record_id_layoff_01929,0.0
cat__record_id_layoff_01928,0.0
cat__record_id_layoff_01927,0.0
cat__record_id_layoff_01942,0.0
cat__record_id_layoff_01861,0.0
cat__record_id_layoff_01860,0.0
cat__record_id_layoff_01859,0.0
cat__record_id_layoff_01858,0.0
cat__record_id_layoff_01857,0.0
cat__record_id_layoff_01856,0.0
cat__record_id_layoff_01855,0.0
cat__record_id_layoff_01854,0.0
cat__record_id_layoff_01853,0.0
cat__record_id_layoff_01852,0.0
cat__record_id_layoff_01850,0.0
cat__record_id_layoff_01849,0.0
cat__record_id_layoff_01893,0.0
cat__record_id_layoff_01846,0.0
cat__record_id_layoff_01845,0.0
cat__record_id_layoff_01844,0.0
cat__record_id_layoff_01843,0.0
cat__record_id_layoff_01842,0.0
cat__record_id_layoff_01841,0.0
cat__record_id_layoff_01840,0.0
cat__record_id_layoff_01837,0.0
cat__record_id_layoff_01836,0.0
cat__record_id_layoff_01835,0.0
cat__record_id_layoff_01834,0.0
cat__record_id_layoff_01832,0.0
cat__record_id_layoff_01848,0.0
cat__record_id_layoff_01892,0.0
cat__record_id_layoff_01891,0.0
cat__record_id_layoff_01890,0.0
cat__record_id_layoff_01889,0.0
cat__record_id_layoff_01888,0.0
cat__record_id_layoff_01886,0.0
cat__record_id_layoff_01884,0.0
cat__record_id_layoff_01883,0.0
cat__record_id_layoff_01882,0.0
cat__record_id_layoff_01881,0.0
cat__record_id_layoff_01880,0.0
cat__record_id_layoff_01879,0.0
cat__record_id_layoff_01863,0.0
cat__record_id_layoff_01877,0.0
cat__record_id_layoff_01876,0.0
cat__record_id_layoff_01875,0.0
cat__record_id_layoff_01873,0.0
cat__record_id_layoff_01871,0.0
cat__record_id_layoff_01870,0.0
cat__record_id_layoff_01869,0.0
cat__record_id_layoff_01868,0.0
cat__record_id_layoff_01867,0.0
cat__record_id_layoff_01866,0.0
cat__record_id_layoff_01865,0.0
cat__record_id_layoff_01864,0.0
cat__record_id_layoff_01878,0.0
cat__record_id_layoff_02050,0.0
cat__record_id_layoff_02049,0.0
cat__record_id_layoff_02048,0.0
cat__record_id_layoff_02047,0.0
cat__record_id_layoff_02046,0.0
cat__record_id_layoff_02043,0.0
cat__record_id_layoff_02042,0.0
cat__record_id_layoff_02041,0.0
cat__record_id_layoff_02040,0.0
cat__record_id_layoff_02039,0.0
cat__record_id_layoff_02038,0.0
cat__record_id_layoff_02037,0.0
cat__record_id_layoff_01957,0.0
cat__record_id_layoff_02035,0.0
cat__record_id_layoff_02034,0.0
cat__record_id_layoff_02032,0.0
cat__record_id_layoff_02031,0.0
cat__record_id_layoff_02030,0.0
cat__record_id_layoff_02029,0.0
cat__record_id_layoff_02028,0.0
cat__record_id_layoff_02027,0.0
cat__record_id_layoff_02026,0.0
cat__record_id_layoff_02024,0.0
cat__record_id_layoff_02023,0.0
cat__record_id_layoff_02022,0.0
cat__record_id_layoff_02036,0.0
cat__record_id_layoff_02084,0.0
cat__record_id_layoff_02083,0.0
cat__record_id_layoff_02082,0.0
cat__record_id_layoff_02081,0.0
cat__record_id_layoff_02080,0.0
cat__record_id_layoff_02079,0.0
cat__record_id_layoff_02078,0.0
cat__record_id_layoff_02075,0.0
cat__record_id_layoff_02074,0.0
cat__record_id_layoff_02073,0.0
cat__record_id_layoff_02072,0.0
cat__record_id_layoff_02071,0.0
cat__record_id_layoff_02051,0.0
cat__record_id_layoff_02069,0.0
cat__record_id_layoff_02067,0.0
cat__record_id_layoff_02066,0.0
cat__record_id_layoff_02064,0.0
cat__record_id_layoff_02063,0.0
cat__record_id_layoff_02062,0.0
cat__record_id_layoff_02061,0.0
cat__record_id_layoff_02060,0.0
cat__record_id_layoff_02057,0.0
cat__record_id_layoff_02055,0.0
cat__record_id_layoff_02053,0.0
cat__record_id_layoff_02052,0.0
cat__record_id_layoff_02070,0.0
cat__record_id_layoff_01990,0.0
cat__record_id_layoff_01989,0.0
cat__record_id_layoff_01986,0.0
cat__record_id_layoff_01985,0.0
cat__record_id_layoff_01984,0.0
cat__record_id_layoff_01983,0.0
cat__record_id_layoff_01982,0.0
cat__record_id_layoff_01980,0.0
cat__record_id_layoff_01979,0.0
cat__record_id_layoff_01978,0.0
cat__record_id_layoff_01977,0.0
cat__record_id_layoff_01976,0.0
cat__record_id_layoff_02021,0.0
cat__record_id_layoff_01973,0.0
cat__record_id_layoff_01972,0.0
cat__record_id_layoff_01971,0.0
cat__record_id_layoff_01970,0.0
cat__record_id_layoff_01969,0.0
cat__record_id_layoff_01968,0.0
cat__record_id_layoff_01965,0.0
cat__record_id_layoff_01963,0.0
cat__record_id_layoff_01962,0.0
cat__record_id_layoff_01961,0.0
cat__record_id_layoff_01959,0.0
cat__record_id_layoff_01958,0.0
cat__record_id_layoff_01974,0.0
cat__record_id_layoff_02020,0.0
cat__record_id_layoff_02019,0.0
cat__record_id_layoff_02018,0.0
cat__record_id_layoff_02017,0.0
cat__record_id_layoff_02014,0.0
cat__record_id_layoff_02013,0.0
cat__record_id_layoff_02012,0.0
cat__record_id_layoff_02011,0.0
cat__record_id_layoff_02010,0.0
cat__record_id_layoff_02009,0.0
cat__record_id_layoff_02008,0.0
cat__record_id_layoff_02006,0.0
cat__record_id_layoff_01991,0.0
cat__record_id_layoff_02004,0.0
cat__record_id_layoff_02003,0.0
cat__record_id_layoff_02002,0.0
cat__record_id_layoff_02001,0.0
cat__record_id_layoff_02000,0.0
cat__record_id_layoff_01999,0.0
cat__record_id_layoff_01998,0.0
cat__record_id_layoff_01997,0.0
cat__record_id_layoff_01996,0.0
cat__record_id_layoff_01994,0.0
cat__record_id_layoff_01993,0.0
cat__record_id_layoff_01992,0.0
cat__record_id_layoff_02005,0.0
cat__record_id_layoff_01676,0.0
cat__record_id_layoff_01675,0.0
cat__record_id_layoff_01674,0.0
cat__record_id_layoff_01672,0.0
cat__record_id_layoff_01671,0.0
cat__record_id_layoff_01670,0.0
cat__record_id_layoff_01668,0.0
cat__record_id_layoff_01667,0.0
cat__record_id_layoff_01665,0.0
cat__record_id_layoff_01664,0.0
cat__record_id_layoff_01663,0.0
cat__record_id_layoff_01661,0.0
cat__record_id_layoff_01830,0.0
cat__record_id_layoff_01658,0.0
cat__record_id_layoff_01656,0.0
cat__record_id_layoff_01655,0.0
cat__record_id_layoff_01654,0.0
cat__record_id_layoff_01653,0.0
cat__record_id_layoff_01651,0.0
cat__record_id_layoff_01650,0.0
cat__record_id_layoff_01649,0.0
cat__record_id_layoff_01648,0.0
cat__record_id_layoff_01647,0.0
cat__record_id_layoff_01646,0.0
cat__record_id_layoff_01645,0.0
cat__record_id_layoff_01660,0.0
cat__record_id_layoff_01707,0.0
cat__record_id_layoff_01705,0.0
cat__record_id_layoff_01704,0.0
cat__record_id_layoff_01703,0.0
cat__record_id_layoff_01702,0.0
cat__record_id_layoff_01701,0.0
cat__record_id_layoff_01700,0.0
cat__record_id_layoff_01699,0.0
cat__record_id_layoff_01698,0.0
cat__record_id_layoff_01697,0.0
cat__record_id_layoff_01696,0.0
cat__record_id_layoff_01694,0.0
cat__record_id_layoff_01678,0.0
cat__record_id_layoff_01692,0.0
cat__record_id_layoff_01691,0.0
cat__record_id_layoff_01690,0.0
cat__record_id_layoff_01689,0.0
cat__record_id_layoff_01688,0.0
cat__record_id_layoff_01687,0.0
cat__record_id_layoff_01686,0.0
cat__record_id_layoff_01685,0.0
cat__record_id_layoff_01684,0.0
cat__record_id_layoff_01683,0.0
cat__record_id_layoff_01681,0.0
cat__record_id_layoff_01679,0.0
cat__record_id_layoff_01693,0.0
cat__record_id_layoff_01606,0.0
cat__record_id_layoff_01605,0.0
cat__record_id_layoff_01604,0.0
cat__record_id_layoff_01602,0.0
cat__record_id_layoff_01601,0.0
cat__record_id_layoff_01599,0.0
cat__record_id_layoff_01598,0.0
cat__record_id_layoff_01597,0.0
cat__record_id_layoff_01596,0.0
cat__record_id_layoff_01595,0.0
cat__record_id_layoff_01594,0.0
cat__record_id_layoff_01592,0.0
cat__record_id_layoff_01644,0.0
cat__record_id_layoff_01590,0.0
cat__record_id_layoff_01589,0.0
cat__record_id_layoff_01588,0.0
cat__record_id_layoff_01587,0.0
cat__record_id_layoff_01586,0.0
cat__record_id_layoff_01585,0.0
cat__record_id_layoff_01584,0.0
cat__record_id_layoff_01583,0.0
cat__record_id_layoff_01582,0.0
cat__record_id_layoff_01580,0.0
cat__record_id_layoff_01579,0.0
cat__record_id_layoff_01578,0.0
cat__record_id_layoff_01591,0.0
cat__record_id_layoff_01643,0.0
cat__record_id_layoff_01641,0.0
cat__record_id_layoff_01640,0.0
cat__record_id_layoff_01639,0.0
cat__record_id_layoff_01638,0.0
cat__record_id_layoff_01637,0.0
cat__record_id_layoff_01636,0.0
cat__record_id_layoff_01635,0.0
cat__record_id_layoff_01634,0.0
cat__record_id_layoff_01633,0.0
cat__record_id_layoff_01630,0.0
cat__record_id_layoff_01629,0.0
cat__record_id_layoff_01609,0.0
cat__record_id_layoff_01627,0.0
cat__record_id_layoff_01626,0.0
cat__record_id_layoff_01625,0.0
cat__record_id_layoff_01624,0.0
cat__record_id_layoff_01623,0.0
cat__record_id_layoff_01620,0.0
cat__record_id_layoff_01619,0.0
cat__record_id_layoff_01618,0.0
cat__record_id_layoff_01617,0.0
cat__record_id_layoff_01615,0.0
cat__record_id_layoff_01613,0.0
cat__record_id_layoff_01611,0.0
cat__record_id_layoff_01628,0.0
cat__record_id_layoff_01800,0.0
cat__record_id_layoff_01799,0.0
cat__record_id_layoff_01798,0.0
cat__record_id_layoff_01797,0.0
cat__record_id_layoff_01796,0.0
cat__record_id_layoff_01795,0.0
cat__record_id_layoff_01794,0.0
cat__record_id_layoff_01793,0.0
cat__record_id_layoff_01792,0.0
cat__record_id_layoff_01791,0.0
cat__record_id_layoff_01789,0.0
cat__record_id_layoff_01788,0.0
cat__record_id_layoff_01708,0.0
cat__record_id_layoff_01785,0.0
cat__record_id_layoff_01784,0.0
cat__record_id_layoff_01783,0.0
cat__record_id_layoff_01782,0.0
cat__record_id_layoff_01781,0.0
cat__record_id_layoff_01780,0.0
cat__record_id_layoff_01779,0.0
cat__record_id_layoff_01778,0.0
cat__record_id_layoff_01777,0.0
cat__record_id_layoff_01776,0.0
cat__record_id_layoff_01774,0.0
cat__record_id_layoff_01773,0.0
cat__record_id_layoff_01787,0.0
cat__record_id_layoff_01829,0.0
cat__record_id_layoff_01828,0.0
cat__record_id_layoff_01827,0.0
cat__record_id_layoff_01826,0.0
cat__record_id_layoff_01825,0.0
cat__record_id_layoff_01824,0.0
cat__record_id_layoff_01823,0.0
cat__record_id_layoff_01822,0.0
cat__record_id_layoff_01821,0.0
cat__record_id_layoff_01820,0.0
cat__record_id_layoff_01819,0.0
cat__record_id_layoff_01817,0.0
cat__record_id_layoff_01801,0.0
cat__record_id_layoff_01814,0.0
cat__record_id_layoff_01813,0.0
cat__record_id_layoff_01812,0.0
cat__record_id_layoff_01811,0.0
cat__record_id_layoff_01810,0.0
cat__record_id_layoff_01809,0.0
cat__record_id_layoff_01807,0.0
cat__record_id_layoff_01806,0.0
cat__record_id_layoff_01805,0.0
cat__record_id_layoff_01804,0.0
cat__record_id_layoff_01803,0.0
cat__record_id_layoff_01802,0.0
cat__record_id_layoff_01815,0.0
cat__record_id_layoff_01741,0.0
cat__record_id_layoff_01740,0.0
cat__record_id_layoff_01738,0.0
cat__record_id_layoff_01737,0.0
cat__record_id_layoff_01735,0.0
cat__record_id_layoff_01734,0.0
cat__record_id_layoff_01733,0.0
cat__record_id_layoff_01731,0.0
cat__record_id_layoff_01730,0.0
cat__record_id_layoff_01729,0.0
cat__record_id_layoff_01728,0.0
cat__record_id_layoff_01727,0.0
cat__record_id_layoff_01772,0.0
cat__record_id_layoff_01724,0.0
cat__record_id_layoff_01722,0.0
cat__record_id_layoff_01721,0.0
cat__record_id_layoff_01720,0.0
cat__record_id_layoff_01719,0.0
cat__record_id_layoff_01718,0.0
cat__record_id_layoff_01717,0.0
cat__record_id_layoff_01716,0.0
cat__record_id_layoff_01714,0.0
cat__record_id_layoff_01713,0.0
cat__record_id_layoff_01711,0.0
cat__record_id_layoff_01710,0.0
cat__record_id_layoff_01725,0.0
cat__record_id_layoff_01771,0.0
cat__record_id_layoff_01770,0.0
cat__record_id_layoff_01769,0.0
cat__record_id_layoff_01768,0.0
cat__record_id_layoff_01767,0.0
cat__record_id_layoff_01766,0.0
cat__record_id_layoff_01765,0.0
cat__record_id_layoff_01762,0.0
cat__record_id_layoff_01761,0.0
cat__record_id_layoff_01760,0.0
cat__record_id_layoff_01759,0.0
cat__record_id_layoff_01758,0.0
cat__record_id_layoff_01742,0.0
cat__record_id_layoff_01756,0.0
cat__record_id_layoff_01755,0.0
cat__record_id_layoff_01754,0.0
cat__record_id_layoff_01753,0.0
cat__record_id_layoff_01752,0.0
cat__record_id_layoff_01751,0.0
cat__record_id_layoff_01750,0.0
cat__record_id_layoff_01749,0.0
cat__record_id_layoff_01748,0.0
cat__record_id_layoff_01747,0.0
